0.51626,0.2393,0.14212
0.49948,0.075683,0.13219
0.5073,0.40345,0.12797
0.49223,0.92594,0.10902
0.49048,0.58706,0.104
0.50968,0.75255,0.10274
0.63356,0.087509,0.094635
0.82622,0.096277,0.068607
0.72919,0.3223,0.065183
0.66982,0.55741,0.053539
