0.57151,0.50028,0.14795
0.51334,0.067545,0.14463
0.49806,0.21081,0.10856
0.52857,0.78142,0.10011
0.47682,0.92739,0.09726
0.50196,0.34365,0.097146
0.48364,0.62902,0.085046
0.71713,0.31112,0.081735
0.66288,0.11137,0.07911
0.82595,0.07655,0.058447
