0.523265886796627,0.0421078954,0.0245433789954338
0.56930657494763,0.0242613421770833,0.0219178082191781
0.544814862351072,0.127399185978723,0.0214611872146119
0.497119175676674,0.0972084774973263,0.0213470319634703
0.538788652518918,0.212438717275281,0.0203196347031963
0.52324401433724,0.285214649554286,0.0199771689497717
0.500943234549179,0.159009755583333,0.0191780821917808
0.484083131119719,0.0249211739220779,0.0175799086757991
0.474054610869277,0.966630285396103,0.0175799086757991
0.527451432784472,0.372971443405405,0.0168949771689498
0.492930612752147,0.341066431054795,0.0166666666666667
0.41315772302344,0.967878099323308,0.0151826484018265
0.584581661061005,0.0899294301515151,0.0150684931506849
0.494752162098715,0.733617197079365,0.0143835616438356
0.565369219934434,0.312158083412698,0.0143835616438356
0.620866075506765,0.033412563704,0.0142694063926941
0.495599579518763,0.2300783175,0.0141552511415525
0.48159137109095,0.656826770395161,0.0141552511415525
0.475817006520225,0.896779714813008,0.014041095890411
0.548101241671408,0.577854615552846,0.014041095890411
0.533632493672138,0.515966675065574,0.0139269406392694
0.526799985056775,0.647616775859504,0.0138127853881279
0.449860216408625,0.377419354858333,0.0136986301369863
0.595395804129719,0.1561639313,0.0136986301369863
0.523206690182649,0.889317696504202,0.0135844748858447
0.485938680421173,0.518100033155173,0.0132420091324201
0.491670418669168,0.435539976215517,0.0132420091324201
0.576477460345287,0.397347506208696,0.0131278538812785
0.524628046369334,0.963487436805309,0.0128995433789954
0.579907697828939,0.217858153455357,0.0127853881278539
0.551630653449809,0.710608632945455,0.0125570776255708
0.482784669976555,0.812734494546296,0.0123287671232877
0.673712037035111,0.0385500421509434,0.0121004566210046
0.471391428825301,0.283357892650943,0.0121004566210046
0.450161470493092,0.204894214384615,0.0118721461187215
0.496676772306233,0.588834350316832,0.0115296803652968
0.730551259233592,0.03704867012,0.0114155251141553
0.612317756322418,0.26889723489899,0.0113013698630137
0.445709804924947,0.709934398183673,0.0111872146118721
0.647270081464586,0.197308619030928,0.0110730593607306
0.640567938275853,0.109487219907217,0.0110730593607306
0.538210886084974,0.446212730473684,0.0108447488584475
0.584471732006774,0.478512495136842,0.0108447488584475
0.602864302764305,0.545996941595744,0.0107305936073059
0.524857766367587,0.784392881866667,0.0102739726027397
0.431685557437632,0.8295390235,0.0100456621004566
0.400664338968587,0.664962442761364,0.0100456621004566
0.854307911930252,0.121652647,0.0100456621004566
0.398038132655963,0.769737655264368,0.00993150684931507
0.62130999705873,0.373879654093023,0.00981735159817352
